movieId,tmdbId,title,genres,avgRatingMl,year,ratingTmdb,voteCount,adult,budget,revenue,popularity,runtime
5551,32858,"Return of the Vampire, The (1944)",Horror,5,1944,6,9,FALSE,0,0,0.901871,69
5552,3127,"Revenge of Frankenstein, The (1958)",Drama|Horror|Sci-Fi,5.9,1958,6.8,34,FALSE,0,0,1.836178,89
5553,10859,Stakeout (1987),Comedy|Crime|Romance|Thriller,6.2,1987,6.3,134,FALSE,0,0,8.113168,116
5554,32825,Wild in the Country (1961),Drama,4.9,1961,6.8,7,FALSE,0,0,0.734619,114
5555,10725,Wolfen (1981),Horror,6.1,1981,6,69,FALSE,17000000,10626725,5.578403,115
5556,9544,FearDotCom (a.k.a. Fear.com) (a.k.a. Fear Dot Com) (2002),Crime|Horror|Thriller,3.7,2002,3.3,126,FALSE,40000000,18902015,7.076309,101
5557,23967,Slap Her... She's French (a.k.a. She Gets What She Wants) (2002),Comedy,4.6,2002,5.4,25,FALSE,0,0,3.18025,92
5558,57351,Love and a Bullet (2002),Action|Crime,5.1,2002,4,5,FALSE,0,0,1.135698,85
5559,26165,Mad Love (Juana la Loca) (2001),Drama,5.8,2001,5.3,12,FALSE,4800000,0,1.165837,115
5560,31514,À nous la liberté (Freedom for Us) (1931),Comedy|Musical,7.3,1931,7.3,18,FALSE,0,0,1.392016,95
5561,13571,True Colors (1991),Drama,6.4,1991,6.5,21,FALSE,0,0,1.922176,111
5562,26056,Snipes (2001),Drama|Thriller,5.2,2001,7.5,3,FALSE,0,70569,1.373347,113
5563,13536,City by the Sea (2002),Crime|Drama,6,2002,5.7,112,FALSE,40000000,22433915,5.852078,108
5564,20616,Swimfan (2002),Thriller,4.6,2002,5,92,FALSE,8500000,0,6.556874,84
5567,79319,"Incubus, The (1981)",Horror|Thriller,5,1981,5.3,15,FALSE,0,0,1.637348,93
5568,16806,Johnny Dangerously (1984),Comedy,6.4,1984,6.3,72,FALSE,0,0,4.521239,90
5569,15516,"Last House on the Left, The (1972)",Crime|Horror|Thriller,6.1,1972,6,177,FALSE,90000,0,8.930704,84
5570,9299,Thesis (Tesis) (1996),Drama|Horror|Thriller,7.5,1996,7.3,197,FALSE,0,2647055,7.941352,125
5571,113369,"Pinochet Case, The (Cas Pinochet, Le) (2001)",Documentary,5.3,2001,7.3,4,FALSE,0,0,0.142357,110
5572,10611,Barbershop (2002),Comedy,6.3,2002,6.2,161,FALSE,12000000,75781642,5.673507,102
5573,12770,Stealing Harvard (2002),Comedy|Crime,4.8,2002,4.5,56,FALSE,0,0,3.90752,85
5574,4108,"Transporter, The (2002)",Action|Crime,6.6,2002,6.6,2087,FALSE,21000000,43928932,23.145177,92
5575,55903,Alias Betty (Betty Fisher et autres histoires) (2001),Crime|Drama,6.5,2001,6.8,4,FALSE,0,0,0.641302,103
5576,46466,"Children of the Century, The (Enfants du siècle, Les) (1999)",Drama|Romance,4.4,1999,6.7,9,FALSE,0,0,1.348306,135
5577,9685,Igby Goes Down (2002),Comedy|Drama,7.2,2002,6.4,118,FALSE,9000000,4777465,7.889636,97
5579,87481,Quitting (Zuotian) (2001),Drama,5.3,2001,7.2,5,FALSE,0,0,0.452709,114
5580,16370,Aspen Extreme (1993),Action,5.1,1993,5.3,12,FALSE,0,8041049,1.265741,113
5581,18913,Betsy's Wedding (1990),Comedy,5.6,1990,5.3,13,FALSE,0,19740070,1.885394,94
5582,14361,Captain Ron (1992),Adventure|Comedy,5.1,1992,5.5,111,FALSE,24000000,22518097,7.644239,100
5583,41021,"Devil Bat, The (1940)",Crime|Horror|Mystery|Sci-Fi,4.8,1940,5.3,29,FALSE,0,0,1.90177,68
5584,18943,Ernest Goes to Jail (1990),Comedy,4.3,1990,5,40,FALSE,0,0,2.883239,81
5585,32685,Ernest Scared Stupid (1991),Comedy,4.2,1991,5.8,58,FALSE,0,0,4.264775,91
5586,64079,"Gypsy Moths, The (1969)",Drama,6.2,1969,6.1,11,FALSE,0,0,2.150828,107
5587,18477,"Hills Have Eyes Part II, The (1985)",Horror,3.8,1985,4.1,48,FALSE,700000,0,3.644526,86
5588,12262,"Hills Have Eyes, The (1977)",Horror,5.8,1977,6.1,192,FALSE,230000,2.50E+07,6.421074,89
5589,33506,Indian Summer (1993),Comedy|Drama,6.2,1993,6.8,18,FALSE,0,0,2.85656,97
5590,29515,"Mack, The (1973)",Crime,6.6,1973,6.8,26,FALSE,0,0,2.10055,110
5591,41582,Monkey Trouble (1994),Children|Comedy,4.7,1994,5.5,52,FALSE,0,16453258,3.52911,96
5592,50382,Monster in the Closet (1986),Comedy|Horror,4.7,1986,4.8,31,FALSE,0,0,2.635297,90
5593,42633,No Way to Treat a Lady (1968),Crime|Drama|Thriller,6.8,1968,6.2,13,FALSE,0,3100000,1.236847,108
5595,26680,Shock Waves (1977),Horror,5.4,1977,5.3,39,FALSE,200000,0,2.950733,85
5596,34086,Spaced Invaders (1990),Adventure|Comedy|Sci-Fi,4.8,1990,4.8,30,FALSE,3000000,15369573,1.886629,100
5597,11504,Suburban Commando (1991),Comedy|Sci-Fi,3.9,1991,4.7,53,FALSE,0,0,4.615613,88
5598,23470,Surf Ninjas (1993),Comedy,4.2,1993,4.5,35,FALSE,0,4916135,5.538059,87
5599,977,Tabu: A Story of the South Seas (1931),Drama|Romance,7.5,1931,7.3,42,FALSE,0,0,2.640834,84
5600,233,"Wanderers, The (1979)",Drama,6.8,1979,7.3,68,FALSE,0,2.30E+07,6.2171,117
5601,19049,"Yearling, The (1946)",Children|Drama,7.1,1946,7,26,FALSE,0,0,1.821686,128
5602,5506,"Ladykillers, The (1955)",Comedy|Crime,7.6,1955,7.3,138,FALSE,0,0,6.043254,91
5603,32961,"Lavender Hill Mob, The (1951)",Comedy|Crime,7.9,1951,7.3,71,FALSE,0,0,3.557312,81
5604,32568,"Man in the White Suit, The (1951)",Comedy|Sci-Fi,7.7,1951,6.9,50,FALSE,0,0,2.715211,85
5605,29698,Ratcatcher (1999),Drama,7.5,1999,7.3,47,FALSE,0,0,3.192321,94
5606,22244,Society (1989),Horror|Mystery,6.3,1989,6.5,120,FALSE,0,0,8.036788,99
5607,19460,"Son of the Bride (Hijo de la novia, El) (2001)",Comedy|Drama,7.6,2001,7.4,48,FALSE,0,0,5.726871,123
5608,575,"Das Experiment (Experiment, The) (2001)",Drama|Thriller,7.7,2001,7.5,403,FALSE,0,0,7.610758,114
5609,10550,Ballistic: Ecks vs. Sever (2002),Action|Thriller,4,2002,4.2,120,FALSE,70000000,19924033,6.817326,91
5610,9034,"Banger Sisters, The (2002)",Comedy|Drama,5.5,2002,5.6,81,FALSE,10000000,0,4.371632,98
5611,9093,"Four Feathers, The (2002)",Adventure|War,6.2,2002,6.5,196,FALSE,35000000,29882645,8.27457,132
5612,9039,Trapped (2002),Action|Thriller,5.9,2002,5.8,175,FALSE,30000000,6916869,7.407454,106
5613,1958,8 Women (2002),Comedy|Crime|Musical|Mystery,6.8,2002,6.8,271,FALSE,8000000,0,5.759427,111
5614,23550,"His Secret Life (a.k.a. Ignorant Fairies, The) (Fate ignoranti, Le) (2001)",Drama|Romance,6.9,2001,7.2,132,FALSE,0,215339,5.580542,106
5615,68569,Invincible (2001),Drama,6.2,2001,6.6,16,FALSE,0,0,1.72347,90
5617,11013,Secretary (2002),Comedy|Drama|Romance,7.5,2002,6.7,470,FALSE,4000000,9304609,8.470533,104
5618,129,Spirited Away (Sen to Chihiro no kamikakushi) (2001),Adventure|Animation|Fantasy,8.4,2001,8.4,5005,FALSE,15000000,274925095,34.588263,125
5619,54714,"Trials of Henry Kissinger, The (2002)",Documentary,7.5,2002,6.4,8,FALSE,0,0,0.557184,80
5620,11529,Sweet Home Alabama (2002),Comedy|Romance,6.3,2002,6.1,509,FALSE,30000000,180622424,8.952386,108
5621,10771,"Tuxedo, The (2002)",Action|Comedy,5.1,2002,5.3,630,FALSE,0,0,7.561059,98
5622,38951,Charly (2002),Comedy|Drama|Romance,7.2,2002,7.6,6,FALSE,0,0,0.338589,103
5623,55018,Crazy as Hell (2002),Drama,5.5,2002,5.2,5,FALSE,1800000,0,0.189608,113
5624,44635,Just a Kiss (2002),Comedy|Romance,5.2,2002,5.5,2,FALSE,0,0,0.696329,89
5625,31005,Moonlight Mile (2002),Drama|Romance,6.8,2002,6.3,70,FALSE,21000000,10011050,5.548419,117
5627,50123,Skins (2002),Crime|Drama,7.3,2002,4,2,FALSE,0,249204,0.716575,84
5628,2110,Wasabi (2001),Action|Comedy|Crime|Drama|Thriller,6.7,2001,6.2,361,FALSE,15300000,0,8.893989,94
5629,15173,Jonah: A VeggieTales Movie (2002),Animation|Children|Musical,6.1,2002,6.4,27,FALSE,0,0,1.542734,82
5630,9533,Red Dragon (2002),Crime|Mystery|Thriller,7.1,2002,6.7,1426,FALSE,78000000,209196298,5.283401,124
5631,38866,Between Strangers (2002),Drama,5,2002,6.7,3,FALSE,0,0,0.165981,95
5632,4107,Bloody Sunday (2002),Drama,7.5,2002,7.1,81,FALSE,0,773228,5.324662,107
5633,10575,Heaven (2002),Drama,7.2,2002,6.6,91,FALSE,11000000,0,5.96041,96
5634,47500,Pipe Dream (2002),Drama,6.4,2002,6.5,2,FALSE,0,0,0.140899,91
5635,15720,"Man from Elysian Fields, The (2001)",Drama,6.6,2001,6.1,18,FALSE,0,0,1.77527,106
5636,9260,Welcome to Collinwood (2002),Comedy|Crime,6.1,2002,6.2,63,FALSE,1200000,0,3.580318,86
5637,21828,Flirting (1991),Drama,7.6,1991,6.6,28,FALSE,0,2415396,2.409932,99
5638,1682,Godzilla vs. Mothra (Mosura tai Gojira) (1964),Action|Adventure|Fantasy|Sci-Fi,5.8,1964,6.5,42,FALSE,0,0,3.91831,89
5639,39462,Godzilla's Revenge (Gojira-Minira-Gabara: Oru Kaijû Daishingeki) (All Monsters Attack) (1969),Children,4.8,1969,4.2,22,FALSE,0,0,2.203679,70
5640,18983,"Godzilla, King of the Monsters! (Kaijû-ô Gojira) (1956)",Horror|Sci-Fi,6.5,1956,6.7,55,FALSE,650000,2.00E+06,4.698812,80
5641,41971,"Moderns, The (1988)",Drama,6.8,1988,5.8,7,FALSE,0,0,0.904859,126
5642,33831,"Onion Field, The (1979)",Drama,7.5,1979,6.1,37,FALSE,0,0,2.236028,122
5643,24348,Powaqqatsi (1988),Documentary,7.4,1988,7.5,48,FALSE,2500000,589244,2.857284,99
5644,19140,"Pride of the Yankees, The (1942)",Drama,7.6,1942,7.2,43,FALSE,0,0,3.694573,128
5645,82545,Texasville (1990),Drama,6.2,1990,5.3,11,FALSE,0,0,1.287831,123
5646,37606,Valmont (1989),Drama|Romance,7.2,1989,6.7,65,FALSE,33000000,1132112,5.15746,137
5647,34600,Ernest Goes to Africa (1997),Comedy,2.8,1997,3.3,13,FALSE,0,0,0.819203,90
5648,39128,Ernest in the Army (1998),Comedy,3.1,1998,3.3,10,FALSE,0,0,0.648677,85
5649,11868,Horror of Dracula (Dracula) (1958),Horror,6.9,1958,7.2,157,FALSE,10000000,0,9.904936,82
5650,12921,Strange Brew (1983),Comedy,7.2,1983,6.2,59,FALSE,0,0,4.554077,90
5651,19953,"Incredible Mr. Limpet, The (1964)",Animation|Comedy|War,6.3,1964,6.4,38,FALSE,0,0,3.339535,99
5652,53049,Claire of the Moon (1992),Drama|Romance,4.6,1992,5.2,11,FALSE,130000,799674,0.948605,105
5653,10772,Django (1966),Western,7,1966,7.2,212,FALSE,0,17277,6.746107,93
5654,77079,Django 2: Django Strikes Again (1987),Western,5.4,1987,4.4,6,FALSE,0,0,1.725703,96
5655,74899,"Fan, The (1981)",Drama|Thriller,5.4,1981,7.1,9,FALSE,0,0,1.151042,95
5657,12719,Flashback (1990),Action|Comedy,5.9,1990,6.6,34,FALSE,0,6488144,2.82072,108
5658,25001,Hanky Panky (1982),Comedy,5,1982,6,17,FALSE,0,0,2.505273,110
5659,43438,"Rocking Horse Winner, The (1950)",Drama|Horror,6.7,1950,5.9,4,FALSE,0,0,0.186535,91
5660,3092,Seance on a Wet Afternoon (1964),Crime|Drama|Thriller,7.5,1964,7.1,32,FALSE,0,0,2.629954,111
5661,4989,Shamus (1973),Crime|Mystery,5,1973,7.6,5,FALSE,0,0,0.26602,106
5662,15313,"Wrong Guy, The (1997)",Comedy|Romance|Thriller,7,1997,7.3,15,FALSE,0,0,1.637583,92
5663,12590,Below (2002),Horror,6.1,2002,6,154,FALSE,40000000,605562,9.419658,105
5664,37964,Brown Sugar (2002),Romance,6.1,2002,6.9,38,FALSE,8000000,27362712,2.291181,109
5665,7501,Knockaround Guys (2002),Action|Comedy|Crime,5.8,2002,5.9,118,FALSE,15000000,1.20E+07,6.809934,92
5666,1809,"Rules of Attraction, The (2002)",Comedy|Drama|Romance|Thriller,6.6,2002,6.4,199,FALSE,4000000,0,6.903225,110
5667,13768,Tuck Everlasting (2002),Drama|Fantasy,6.5,2002,6.5,167,FALSE,15000000,19158074,5.341674,90
5668,10994,White Oleander (2002),Drama,7,2002,7.2,137,FALSE,0,0,7.640419,109
5669,1430,Bowling for Columbine (2002),Documentary,7.6,2002,7.4,573,FALSE,4000000,35564473,7.690171,120
5670,19973,Comedian (2002),Comedy|Documentary,7.2,2002,6.9,30,FALSE,0,2744253,3.708895,82
5671,40815,"On Guard (Bossu, Le) (1997)",Adventure|Drama,6.7,1997,6.5,53,FALSE,0,0,5.10815,128
5672,12600,Pokemon 4 Ever (a.k.a. Pokémon 4: The Movie) (2002),Adventure|Animation|Children|Fantasy,2.6,2002,5.9,103,FALSE,0,28023563,8.736275,75
5673,8051,Punch-Drunk Love (2002),Comedy|Drama|Romance,7.1,2002,6.9,663,FALSE,25000000,1.70E+07,8.187185,95
5674,70443,Safe Conduct (Laissez-Passer) (2002),Drama|War,5.7,2002,5.4,5,FALSE,0,0,0.291466,170
5675,12779,Swept Away (2002),Comedy|Romance,3.4,2002,4.6,67,FALSE,10000000,598645,4.948503,89
5677,15992,Abandon (2002),Drama|Thriller,5.2,2002,4.5,56,FALSE,25000000,10719357,4.472826,99
5678,1613,Formula 51 (2001),Action|Comedy|Crime|Thriller,5.9,2001,6,206,FALSE,28,14,7.963889,93
5679,565,"Ring, The (2002)",Horror|Mystery|Thriller,6.9,2002,6.5,2161,FALSE,48000000,249348933,14.534116,115
5680,14112,Auto Focus (2002),Crime|Drama,6.5,2002,6.1,65,FALSE,7000000,2062066,5.485203,104
5681,41324,Fidel (2001),Documentary,6.6,2001,7.1,9,FALSE,0,0,0.36408,91
5682,15192,"Grey Zone, The (2001)",Drama,7.2,2001,6.3,58,FALSE,0,0,4.279867,108
5683,49872,Hansel & Gretel (2002),Children|Fantasy,4.8,2002,5.7,14,FALSE,0,100477,4.990754,89
5684,21925,Naqoyqatsi (2002),Documentary,6.5,2002,6.3,45,FALSE,3000000,13308,2.000887,89
5685,30309,Real Women Have Curves (2002),Comedy|Drama,7.1,2002,6.1,25,FALSE,3000000,7700000,2.154108,86
5686,16646,Russian Ark (Russkiy Kovcheg) (2002),Drama|Fantasy|War,6.6,2002,7.2,135,FALSE,0,6723732,7.174797,99
5687,37288,Take Care of My Cat (Goyangileul butaghae) (2001),Drama,6.7,2001,7.3,16,FALSE,0,0,1.26814,112
5688,20861,Tully (2000),Drama,7.2,2000,5.9,7,FALSE,0,0,0.761412,102
5689,12647,Billy Bathgate (1991),Crime|Drama,5.8,1991,5.6,72,FALSE,48000000,0,5.847021,106
5690,12477,Grave of the Fireflies (Hotaru no haka) (1988),Animation|Drama|War,8.2,1988,8.3,1249,FALSE,3700000,0,0.018153,89
5691,10285,Jason Goes to Hell: The Final Friday (1993),Action|Horror,4.1,1993,4.2,237,FALSE,3000000,15938065,11.514024,87
5692,19403,"Mechanic, The (1972)",Action|Thriller,6.8,1972,6.8,79,FALSE,0,0,4.306779,100
5693,11009,Saturday Night Fever (1977),Comedy|Drama|Romance,6.5,1977,6.6,501,FALSE,3500000,237113184,10.555723,118
5694,10805,Staying Alive (1983),Comedy|Drama|Musical,4.4,1983,4.9,124,FALSE,22000000,64892670,6.531432,93
5695,40064,To the Devil a Daughter (1976),Fantasy|Horror|Mystery,5.5,1976,6,32,FALSE,0,0,3.042852,95
5696,17496,Urban Cowboy (1980),Drama,6.2,1980,5.9,74,FALSE,0,0,4.502505,132
5697,40969,Terror Train (1980),Horror,5,1980,5.9,70,FALSE,3500000,0,4.478417,97
5698,76411,Times Square (1980),Drama,6.9,1980,7.1,11,FALSE,0,0,0.679447,111
5699,5917,Tom Horn (1980),Western,6.5,1980,6.9,32,FALSE,0,0,2.897102,94
5700,31278,The Pumaman (1980),Action|Adventure|Fantasy|Sci-Fi,3,1980,2.9,24,FALSE,0,0,1.750113,90
5701,33670,Up the Academy (1980),Comedy,3.5,1980,6.1,8,FALSE,0,0,0.851519,87
5702,47942,"When Time Ran Out... (Day the World Ended, The) (1980)",Action|Adventure,4,1980,6.8,23,FALSE,20000000,3763988,2.176003,121
5703,33076,Wholly Moses (1980),Comedy,4.9,1980,5.3,11,FALSE,0,14155617,0.447764,103
5704,44932,Without Warning (a.k.a. Alien Warning) (a.k.a. It Came Without Warning) (1980),Horror|Sci-Fi,4.8,1980,5.2,32,FALSE,150000,0,2.907873,97
5705,15668,Xanadu (1980),Fantasy|Musical|Romance,4.9,1980,5.2,73,FALSE,20000000,22471595,4.812961,96
5706,30709,"...All the Marbles (California Dolls, The) (1981)",Action|Comedy|Drama|Romance,4.7,1981,7.2,9,FALSE,0,0,1.450996,113
5707,19429,Absence of Malice (1981),Drama|Romance,7.2,1981,6.8,51,FALSE,12000000,40716963,3.30336,116
5708,140413,All Night Long (1981),Comedy|Drama,5.2,1981,6.6,5,FALSE,0,1.00E+07,1.301094,87
5709,21294,"Amateur, The (1981)",Crime|Thriller,6.4,1981,5,1,FALSE,10000000,6892098,1.84534,112
5710,11340,Banana Joe (1981),Comedy,5.6,1981,6.5,122,FALSE,0,0,5.905696,96
5711,42142,Marianne & Juliane (Die Bleierne Zeit) (1981),Drama,6.5,1981,6.8,9,FALSE,0,0,1.397938,106
5712,11644,Blow Out (1981),Mystery|Thriller,7.1,1981,7.3,302,FALSE,18000000,1.20E+07,8.578058,108
5713,33721,The Boogens (1981),Horror,5,1981,5.5,22,FALSE,0,0,1.652867,95
5714,36133,Buddy Buddy (1981),Comedy,5.7,1981,6.2,22,FALSE,0,0,1.437545,96
5715,24124,"Burning, The (1981)",Horror,5.6,1981,6.3,110,FALSE,1500000,0,10.737597,91
5716,34697,Butterfly (1982),Drama,4.7,1982,5,12,FALSE,0,0,2.030235,107
5717,8691,Make Them Die Slowly (Cannibal Ferox) (1981),Horror,5.3,1981,5.1,72,FALSE,0,0,3.669379,93
5718,53922,Carbon Copy (1981),Comedy,4.7,1981,5.8,16,FALSE,6000000,9566593,2.52788,92
5719,66592,Charlie Chan and the Curse of the Dragon Queen (1981),Comedy|Mystery,4.9,1981,5.2,8,FALSE,0,0,1.958494,97
5720,6399,"Friend Is a Treasure, A (Chi Trova Un Amico, Trova un Tesoro) (Who Finds a Friend Finds a Treasure) (1981)",Action|Adventure|Comedy,6.6,1981,6.9,166,FALSE,0,0,7.593845,102
5721,25773,"Chosen, The (1981)",Drama,7.6,1981,7.3,6,FALSE,0,0,2.170942,105
5722,19123,"Goat, The (a.k.a. Knock On Wood) (Chèvre, La) (1981)",Comedy,7.1,1981,7.1,129,FALSE,0,0,6.287385,81
5723,26560,Continental Divide (1981),Comedy|Romance,6.2,1981,5.7,41,FALSE,0,15578237,3.608334,103
5724,36220,"Creature Wasn't Nice, The (a.k.a. Naked Space) (a.k.a. Spaceship) (1981)",Comedy|Horror|Musical|Sci-Fi,3.6,1981,4,12,FALSE,0,0,0.921385,88
5725,225,Man of Iron (Czlowiek z Zelaza) (1981),Drama|Romance,6.5,1981,6.2,16,FALSE,0,0,1.967487,147
5726,24274,Dead & Buried (1981),Horror,6.2,1981,6.2,70,FALSE,3000000,216166,6.098799,94
5727,33016,Deadly Blessing (1981),Horror,5.4,1981,5.1,42,FALSE,2500000,0,3.767318,100
5728,26444,Death Hunt (1981),Action|Adventure|Crime|Thriller,6.4,1981,6.3,41,FALSE,0,0,4.882016,97
5729,19114,Endless Love (1981),Drama|Romance,4.1,1981,5.1,45,FALSE,0,32492674,4.684911,116
5730,17205,Enter the Ninja (a.k.a. Ninja I) (1981),Action|Drama,5,1981,5.5,27,FALSE,0,0,1.021688,100
5731,24740,"Entity, The (1981)",Horror,6,1981,6.3,134,FALSE,0,13277558,7.487288,125
5732,10863,Eye of the Needle (1981),Thriller,7.4,1981,6.4,61,FALSE,0,1.80E+07,4.102921,112
5733,31679,"Eyewitness (Janitor, The) (1981)",Thriller,6.4,1981,5.9,31,FALSE,0,0,1.727861,103
5734,15900,Faces of Death 2 (1981),Documentary|Horror,3.1,1981,3.5,19,FALSE,0,0,1.280672,85
5735,12237,Faces of Death (1978),Documentary|Horror,3.8,1978,4.1,51,FALSE,0,0,4.946694,105
5736,15901,Faces of Death 3 (1985),Documentary|Horror,2.9,1985,3.2,11,FALSE,0,0,0.930828,86
5737,15902,Faces of Death 4 (1990),Documentary|Horror,2.8,1990,3.4,8,FALSE,0,0,0.862189,89
5739,15904,Faces of Death 6 (1996),Documentary|Horror,2.5,1996,2,1,FALSE,0,0,0.080135,70
5741,12579,"Woman Next Door, The (Femme d'à côté, La) (1981)",Drama|Romance,6.8,1981,7,48,FALSE,0,0,4.990783,106
5742,85058,First Monday in October (1981),Comedy|Drama,6,1981,7.4,5,FALSE,0,0,0.516479,98
5743,23668,"Fort Apache, the Bronx (1981)",Action|Drama,6.4,1981,6.4,27,FALSE,0,0,2.183944,125
5744,70971,Four Friends (a.k.a. Georgia's Friends) (1981),Drama,6.7,1981,7.2,5,FALSE,0,0,0.371984,115
5745,25113,"Four Seasons, The (1981)",Comedy|Drama,6.9,1981,6.3,16,FALSE,0,0,1.749239,107
5746,28893,Galaxy of Terror (Quest) (1981),Action|Horror|Mystery|Sci-Fi,4.9,1981,5.2,50,FALSE,700000,0,6.436415,81
5747,11646,Gallipoli (1981),Drama|War,7.7,1981,7.1,149,FALSE,3000000,11740000,6.772607,112
5748,5062,"Inquisitor, The (a.k.a. Under Suspicion) (Garde à vue) (1981)",Crime|Drama,6.9,1981,7.3,41,FALSE,0,0,2.285136,88
5749,24634,Ghost Story (1981),Drama|Horror,6.3,1981,6.4,49,FALSE,0,0,3.663293,110
5750,75963,Going Ape! (1981),Comedy,4.7,1981,3.8,5,FALSE,0,0,0.485497,87
5751,16124,Goodbye Pork Pie (1981),Action|Adventure|Drama,6.6,1981,7,6,FALSE,300000,1400000,0.51247,105
5752,21764,Gregory's Girl (1981),Comedy|Romance,7.6,1981,6.8,49,FALSE,0,0,2.774515,91
5753,22435,Who Pulled the Plug? (Göta kanal eller Vem drog ur proppen?) (1981),Comedy,5.6,1981,4.8,14,FALSE,0,0,2.470429,99
5754,42149,"Hand, The (1981)",Drama|Horror,4.7,1981,5.8,33,FALSE,6500000,566736,2.33535,104
5755,37936,Happy Birthday to Me (1981),Horror|Mystery,4.8,1981,6.1,49,FALSE,0,0,3.452395,110
5756,73247,Heartbeeps (1981),Comedy|Sci-Fi,4.5,1981,3.6,8,FALSE,10000000,2154696,2.856094,79
5758,46364,Horror Planet (a.k.a. Inseminoid) (1981),Action|Drama|Horror|Sci-Fi,4.3,1981,3.7,25,FALSE,2000000,0,2.803514,93
5759,27016,"Ladies and Gentlemen, the Fabulous Stains (a.k.a. All Washed Up) (1981)",Comedy|Drama,6.9,1981,6.6,16,FALSE,0,0,2.364538,87
5760,35685,Lady Chatterley's Lover (1981),Drama|Romance,5.8,1981,5.3,18,FALSE,0,0,2.914636,104
5761,38665,"Legend of the Lone Ranger, The (1981)",Western,4.9,1981,3.7,15,FALSE,18000000,2945600,1.197201,98
5762,265,Lili Marleen (1981),Drama,6.5,1981,5.7,16,FALSE,0,0,1.849299,120
5763,2264,Lola (1981),Drama,7.2,1981,7.1,21,FALSE,0,0,2.220834,113
5764,21874,Looker (1981),Drama|Horror|Sci-Fi|Thriller,6,1981,5.9,27,FALSE,0,0,2.948098,94
5765,41394,"Looney, Looney, Looney Bugs Bunny Movie, The (1981)",Animation|Children|Comedy,6.6,1981,6.6,20,FALSE,0,0,5.386713,79
5766,47957,Madman (1981),Horror,4.4,1981,5.5,43,FALSE,0,0,2.356622,88
5767,31407,Teddy Bear (Mis) (1981),Comedy|Crime,7.7,1981,7.6,15,FALSE,0,0,1.446203,110
5768,16471,Modern Problems (1981),Comedy|Fantasy,5.2,1981,5.5,29,FALSE,0,0,2.94969,89
5769,63443,Modern Romance (1981),Comedy|Romance,7.1,1981,6.9,20,FALSE,0,0,2.131809,93
5770,22171,Ms. 45 (a.k.a. Angel of Vengeance) (1981),Crime|Drama,6.4,1981,6.3,84,FALSE,62000,0,6.867959,81
5771,39874,My Bloody Valentine (1981),Drama|Horror|Thriller,4.9,1981,6.3,102,FALSE,2200000,5672031,6.992902,90
5772,25468,My Dinner with André (1981),Drama,7.6,1981,7.6,103,FALSE,0,0,9.690358,110
5773,19507,Neighbors (1981),Comedy,5.4,1981,5.4,40,FALSE,8500000,29916207,3.115579,94
5774,29072,Night of the Zombies (a.k.a. Batallion of the Living Dead) (1981),Horror|Sci-Fi,4.6,1981,1,1,FALSE,0,0,1.00E-06,88
5775,75596,"Night the Lights Went Out in Georgia, The (1981)",Drama,4.8,1981,6.4,6,FALSE,0,0,0.71587,120
5776,42146,Only When I Laugh (1981),Comedy|Drama,6.1,1981,7,2,FALSE,0,0,0.155379,120
5777,17450,Pennies from Heaven (1981),Musical|Romance,6.4,1981,6.3,31,FALSE,22000000,9171289,2.264534,108
5778,47886,Pieces (Mil gritos tiene la noche) (One Thousand Cries Has the Night) (1982),Horror|Mystery|Thriller,5.7,1982,6.1,63,FALSE,0,1198346,3.338093,85
5779,31646,Piranha II: The Spawning (1981),Horror|Sci-Fi,3.4,1981,4,56,FALSE,145786,0,3.915664,84
5780,14269,Polyester (1981),Comedy,7.2,1981,6.4,39,FALSE,300000,0,3.060524,86
5781,41280,Private Lessons (1981),Comedy,5.1,1981,6.3,26,FALSE,2800000,26279000,8.368748,87
5782,1672,"Professional, The (Le professionnel) (1981)",Action|Drama|Thriller,8.2,1981,7.1,91,FALSE,0,0,5.395769,108
5783,35935,Derrida (2002),Documentary,6.7,2002,7.3,4,FALSE,0,0,0.196581,84
5784,9645,Ghost Ship (2002),Horror,5.1,2002,5.4,691,FALSE,35000000,68349884,11.342054,91
5785,9012,Jackass: The Movie (2002),Action|Comedy|Documentary,6,2002,6,452,FALSE,5000000,64282312,11.802443,87
5786,13098,Paid in Full (2002),Action|Drama,6.6,2002,6.5,70,FALSE,0,3090862,4.108102,93
5787,13440,"Truth About Charlie, The (2002)",Mystery|Thriller,5.3,2002,4.6,50,FALSE,0,0,3.729418,104
5788,12454,All or Nothing (2002),Drama,7.3,2002,6.9,39,FALSE,9000000,0,2.836913,128
5789,31668,All the Queen's Men (2001),Comedy|War,5,2001,5.7,8,FALSE,15000000,23000,1.542847,99
