,tmdbId,ratingTmdb,voteCount
5737,32625,5.1,12
5738,8198,6.6,106
5739,204372,5,1
5740,64,7.5,331
5741,13376,5.3,114
5742,15074,4.7,34
5743,2103,5.9,455
5744,9016,7.3,1243
5745,16028,4.6,85
5746,27070,4,12
5747,5261,6.3,14
5748,15514,5,6
5749,23303,5.2,26
5750,20992,7.1,73
5751,66091,6.5,14
5752,6007,6.9,58
5753,25239,5.7,177
5754,42453,5.7,23
5755,25284,6.7,97
5756,125337,6,1
5757,7011,6,13
5758,35612,7.3,10
5759,10880,4.7,8
5760,13945,5.6,36
5761,14433,7.4,167
5762,9932,5.7,462
5763,13369,6.3,39
5764,2757,7.3,826
5765,7299,6.9,1872
5766,78022,4,2
5767,279784,0,0
5768,32273,7.4,17
5769,26356,6.1,41
5770,23990,5.1,14
5771,4241,6.7,106
5772,37335,7.3,11
5773,34113,7.3,6
5774,22257,8,16
5775,35343,5.8,17
5776,30142,6.9,20
5777,17360,6.7,218
5778,31695,6.5,11
5779,76397,6.7,5
5780,40952,5.7,31
5781,38849,5.5,21
5782,71524,6.8,37
5783,43279,5.1,7
5784,29743,5.8,71
5785,41760,5.7,35
5786,31665,6.4,4
5787,40219,5.6,29
5788,45840,5.3,13
5789,16363,6,47
5790,22023,6.1,40
5791,171,6.3,183
5792,73116,6.8,9
5793,26639,7.3,18
5794,42124,7.8,33
5795,25297,5.7,19
5796,39274,6.6,7
5797,11564,6.2,77
5798,67772,5,15
5799,4202,7.1,40
5800,17590,6.8,71
5801,20787,5.3,16
5802,28940,7,37
5803,13497,6.2,137
5804,11852,5.5,546
5805,7303,5.6,619
5806,201,6.1,579
5807,2755,6.8,455
5808,33504,7.2,34
5809,21868,6.6,34
5810,65684,4.5,2
5811,10856,6.5,62
5812,99826,8,1
5813,18602,7,44
5814,121,8.1,9152
5815,25838,7.6,43
5816,1429,7.2,838
5817,13435,6.7,163
5818,3131,7.1,2456
5819,2642,6,628
5820,14317,5.6,60
5821,11022,6.7,179
5822,24249,5.7,47
5823,9491,5.5,96
5824,2149,4.5,79
5825,20139,7.6,97
5826,32074,5.1,12
5827,19067,7.3,122
5828,53712,7.2,16
5829,25848,6.2,13
5830,14931,5.8,54
5831,11317,5.5,142
5832,4032,7,559
5833,8392,8,2177
5834,31804,5.6,14
5835,81048,6,8
5836,12232,7.3,66
5837,11706,6.7,59
5838,61265,3,2
5839,42569,7.1,12
5840,25720,6.1,17
5841,26946,4.8,19
5842,16938,6.8,180
5843,21143,6.1,63
5844,61578,6,2
5845,20424,6.2,65
5846,4561,5.6,45
5847,4435,5.9,41
5848,16993,7.1,34
5849,18002,6.2,28
5850,21332,5.5,29
5851,640,7.8,4913
5852,10599,5.7,223
5853,1574,7,899
5854,590,7.1,587
5855,13560,6.1,44
5856,29339,6.8,59
5857,423,8.1,2527
5858,28028,5.2,19
5859,41084,6.8,6
5860,18773,4.4,24
5861,16225,5.4,47
5862,28679,5.8,36
5863,262,7.6,405
5864,15395,6.4,32
5865,4912,6.6,364
5866,107693,7.4,7
5867,23626,5.8,19
5868,12090,5.4,488
5869,44233,4.2,3
5870,35172,6.8,44
5871,36273,6.4,11
5872,14390,5.6,23
5873,41209,4.8,10
5874,9582,5.3,105
5875,10628,4.3,247
5876,11078,5.5,296
5877,77633,5.7,10
5878,598,8.2,2229
5879,99885,0,0
5880,15842,4.9,4
5881,24711,6.8,12
5882,43886,5.5,12
5883,11222,6.9,86
5884,13199,7.3,48
5885,8073,7.5,133
5886,26393,3.8,10
5887,15278,6.2,53
5888,1484,6.5,16
5889,14667,6.7,34
5890,47263,6,11
5891,18692,5.9,20
5892,15734,5.8,17
5893,34148,7.1,77
5894,20813,7.4,17
5895,53027,5.2,15
5896,18894,5,15
5897,26252,7.6,24
5898,24742,6.8,38
5899,19415,5.5,20
5900,41927,5.5,4
5901,5968,5.5,128
5902,10727,4.9,188
5903,9045,7.1,92
5904,9082,6.3,8
5905,92348,7.6,9
5906,80965,4,1
5907,14469,6.7,37
5908,55909,6.7,10
5909,20663,6.4,39
5910,31916,6.3,14
5911,61807,5.5,14
5912,20639,6.3,9
5913,7514,6.8,26
5914,42645,5.3,5
5915,29463,6.6,16
5916,42795,6,11
5917,39349,5.9,18
5918,44164,6.8,13
5919,12253,4.9,77
5920,9358,6,1325
5921,1647,6.2,657
5922,9027,5.1,94
5923,125945,5,3
5924,21189,7.1,76
5925,10894,6.3,192
5926,28528,7.1,34
5927,34783,6.9,22
5928,34374,6.3,35
5929,12490,6,89
5930,26761,6.3,14
5931,35185,7.2,7
5932,15802,5.9,22
5933,39948,6.6,13
5934,8286,7.1,21
5935,43028,7.1,32
5936,65300,6.6,5
5937,24129,6.2,14
5938,4628,5.8,6
5939,4193,6.7,99
5940,10724,5.7,177
5941,89571,5.5,4
5942,32065,5.4,19
5943,11915,6.1,116
5944,42136,7,8
5945,28307,6.3,20
5946,37917,5.7,50
5947,70011,5,6
5948,37191,5.7,6
5949,210092,5,1
5950,3028,4.8,6
5951,29224,5,13
5952,81001,5.5,10
5953,8219,6.2,33
5954,27088,6.2,61
5955,10150,7,149
5956,20980,6.2,29
5957,16407,6.1,26
5958,41913,4.9,9
5959,30875,5.1,15
5960,29450,7.6,19
5961,27380,3.8,18
5962,8288,6.5,110
5963,15600,7.3,99
5964,52083,5.2,10
5965,124963,4.8,5
5966,11949,7.3,49
5967,42134,7,11
5968,79257,6.4,5
5969,42130,6.4,19
5970,42131,6.5,15
5971,41291,5.7,22
5972,84784,3.8,6
5973,23942,5.7,33
5974,72340,6,2
5975,32692,5.6,14
5976,37997,6.1,41
5977,27609,5.5,13
5978,25872,5.2,10
5979,83562,4.9,7
5980,127,7.6,39
5981,14645,7.5,282
5982,27726,5.4,52
5983,42135,6.4,24
5984,21923,7.7,25
5985,1563,7.6,66
5986,17132,5.2,7
5987,59533,0,0
5988,2262,7.3,27
5989,52772,6.2,9
5990,46925,5.8,8
5991,77073,5.3,6
5992,76395,5.6,9
5993,37607,6.4,4
5994,30874,5.9,77
5995,30363,6.4,12
5996,49409,6.5,2
5997,32048,6,25
5998,48139,7.3,20
5999,30584,6.4,8
6000,48313,6.9,4
6001,48249,5.7,11
6002,29702,6.8,146
6003,24830,4.9,12
6004,30049,5.2,10
6005,9699,4.9,77
6006,48561,6.8,8
6007,30789,6.9,17
6008,81346,6.3,9
6009,11057,6.8,2
6010,47955,6.6,72
6011,19322,6.2,18
6012,31661,5.8,12
6013,52556,7.1,25
6014,38219,4.2,13
6015,23943,5,45
6016,26454,6.1,24
6017,9919,6.3,1129
6018,6038,5.9,872
6019,9480,5,1965
6020,14873,5.7,365
6021,13132,5.8,36
6022,22707,8,3
6023,18302,6.6,11
6024,1956,6.1,95
6025,12112,6.8,93
6026,50380,6.2,15
6027,212058,0,0
6028,12139,5.5,389
6029,118936,7.2,3
6030,18587,6.1,45
6031,24883,6.1,17
6032,17264,7,73
6033,3426,7,29
6034,2984,5.9,41
6035,33221,6.7,9
6036,59201,4.7,15
6037,26172,5.6,15
6038,26173,7,38
6039,33055,6,24
6040,33364,7.8,30
6041,33851,6.2,19
6042,31598,6.5,29
6043,59401,6.5,21
6044,22233,7.1,16
6045,4952,6.9,60
6046,991,6.4,170
6047,4911,6.5,104
6048,16072,5.9,58
6049,11615,7.3,644
6050,11635,6.6,677
6051,125806,0,0
6052,77283,4.3,3
6053,35824,6.8,14
6054,102,7,31
6055,14293,6.8,32
6056,41820,5.3,11
6057,105024,7.3,3
6058,10623,5.8,292
6059,9613,6.5,222
6060,7015,6.5,14
6061,210938,6.7,3
6062,42035,6.3,20
6063,21867,6.9,29
6064,49680,5.8,10
6065,6524,5.6,64
6066,11244,4.7,38
6067,77233,4.5,3
6068,140071,5.6,9
6069,21801,6.2,10
6070,35139,3.7,20
6071,54845,3.7,3
6072,23834,5.7,30
6073,14633,6.6,25
6074,10678,5.4,240
6075,9567,6.4,695
6076,979,7,660
6077,13819,5.9,70
6078,1591,7.1,46
6079,24186,7.1,15
6080,455,6.2,743
6081,10632,5.9,236
6082,10929,5.8,103
6083,170400,5.4,7
6084,16229,5.9,94
6085,12079,6.7,155
6086,44081,6.5,2
6087,36362,7,38
6088,4762,7.3,25
6089,18535,5.3,16
6090,23159,6.4,21
6091,27236,6.7,74
6092,42459,6.5,15
6093,43261,5.9,4
6094,15347,6.6,44
6095,44968,4.9,28
6096,37258,7,41
6097,8996,7.1,63
6098,125413,7,2
6099,17729,6.7,45
6100,12157,6,141
6101,11571,6.7,134
6102,71142,4.8,20
6103,10293,7.8,24
6104,2671,6.9,376
6105,9669,5.5,97
6106,45129,7.2,25
6107,42618,6.2,16
6108,41164,6,1
6109,66027,6.3,34
6110,36211,7,13
6111,9557,4.8,196
6112,6171,5.3,684
6113,13691,6.1,97
6114,11523,5,189
6115,114065,0,0
6116,14675,7.2,58
6117,2525,6.1,40
6118,57447,6.9,64
6119,42695,5.1,24
6120,49845,7.5,23
6121,18992,6.6,6
6122,29912,6.5,57
6123,28881,6.5,11
6124,80243,6.5,14
6125,10782,6.2,354
6126,9341,5.4,636
6127,9776,5.3,87
6128,10735,5.9,488
6129,16425,5.5,10
6130,25461,7.7,17
6131,51927,6.6,16
6132,12516,7.5,121
6133,1675,7.9,129
6134,62184,6,3
6135,17057,7.6,132
6136,41938,5.1,15
6137,79615,5.3,3
6138,40718,5.1,13
6139,42178,5.9,6
6140,203252,5.7,3
6141,6016,5.9,38
6142,8409,5.8,318
6143,1817,6.7,1362
6144,284096,7,1
6145,11299,7.4,211
6146,17995,6.1,4
6147,21052,5.9,28
6148,7294,7.1,88
6149,9506,5.9,1157
6150,14290,6.6,30
6151,24982,7.1,43
6152,2662,6,399
6153,12093,7.7,186
6154,18941,6.2,6
6155,42383,5.4,12
6156,11817,5.1,344
6157,24621,6.2,17
6158,13370,6.8,90
6159,8326,6.7,489
6160,13411,4.9,94
6161,11516,7.1,62
6162,10180,7.1,55
6163,994,7.1,288
6164,66918,4,15
6165,10514,7,231
6166,14237,6.1,74
6167,1714,7,250
6168,14308,8.2,5
6169,41461,5.1,7
6170,9930,5.9,62
6171,32083,5.7,5
6172,107569,5,3
6173,16651,6.5,19
6174,57565,5.8,12
6175,108553,4.5,16
6176,12661,6.2,61
6177,29355,6.3,59
6178,24961,5.7,77
6179,26866,6.6,30
6180,31633,4.9,24
6181,20978,5.3,29
6182,47762,4.9,24
6183,47329,6,13
6184,10743,6.4,156
6185,2832,7.1,1358
6186,31459,5,13
6187,19153,3.3,8
6188,31932,5.8,23
6189,38868,7.9,11
6190,72996,5.8,10
6191,15098,7.2,39
6192,11458,5.4,52
6193,16636,7.2,54
6194,18736,5.8,386
6195,36658,6.9,4349
6196,46989,6.6,15
6197,20689,6.8,23
6198,13438,8.5,2
6199,15394,7.1,51
6200,10708,5.6,694
6201,22016,6.9,32
6202,85472,7,1
6203,22958,6.5,43
6204,15850,5.4,15
6205,251053,8.5,3
6206,10989,6.8,41
6207,1816,6.3,43
6208,42017,5.6,18
6209,17667,7,27
6210,17464,5,31
6211,15259,5.8,39
6212,10515,7.8,1089
6213,45069,5.1,10
6214,117269,4.6,5
6215,21024,6.8,13
6216,42792,5.4,10
6217,43232,6.6,15
6218,22201,6.8,78
6219,11424,7.1,56
6220,34857,6.8,30
6221,604,6.7,4177
6222,55616,6.6,11
6223,10720,6.1,269
6224,51230,6.9,13
6225,23423,4.8,8
6226,1555,7.1,337
6227,33875,6,87
6228,310,6.5,4069
6229,5146,5.5,90
6230,30055,8,2
6231,12544,6.4,36
6232,12,7.7,7926
6233,9654,6.6,2299
6234,9902,6.1,784
6235,2260,7.5,135
6236,61939,4.5,3
6237,18385,6.7,25
6238,584,6.2,2561
6239,39125,7.2,8
6240,1088,7.2,140
6241,5921,6.8,42
6242,47423,6.7,36
6243,49798,5.8,9
6244,43239,7,16
6245,32140,6.5,14
6246,14676,6.4,69
6247,78281,5.9,5
6248,21717,6.8,62
6249,29425,6.1,85
6250,28503,5.4,33
6251,59950,7.3,8
6252,5920,6.8,64
6253,51391,7.8,17
6254,26593,6.2,56
6255,50285,6.7,6
6256,33564,7.4,45
6257,43361,7.1,40
6258,6646,6.7,45
6259,29514,6,47
6260,38720,6.5,24
6261,147729,7.5,26
6262,38732,6.8,42
6263,15462,6.2,42
6264,22386,7,19
6265,43828,7,43
6266,11145,5.6,47
6267,32328,6.6,16
6268,47715,5.7,12
6269,29586,6.7,23
6270,12629,6,20
6271,111815,5.3,19
6272,25381,5.9,16
6273,38800,5.7,22
6274,21027,6.9,39
6275,37264,5.8,27
6276,11890,6.3,162
6277,36807,5.3,30
6278,18721,6.9,35
6279,37662,7.1,28
6280,11916,6.7,158
6281,14551,7.5,89
6282,34759,7.6,16
6283,51426,5.4,10
6284,42986,5,8
6285,26317,8.1,150
6286,43490,6.7,20
6287,40683,5.3,14
6288,8092,7.1,265
6289,18200,6.4,14
6290,15925,5.4,17
6291,32087,6.9,31
6292,290,7.4,565
6293,11463,6.6,99
6294,2470,6.9,47
6295,42640,6.5,34
6296,44043,6.7,13
6297,30462,6.4,48
6298,1403,6.1,26
6299,10243,7.1,90
6300,42541,6.6,8
6301,37103,6.7,32
6302,46059,6.7,31
6303,40085,6.7,56
6304,47684,6.8,10
6305,2263,6.9,36
6306,6523,5.8,31
6307,2527,7.7,27
6308,18780,6.8,29
6309,19728,6.5,32
6310,26205,6.5,26
6311,3009,7.5,104
6312,6643,5.9,45
6313,18972,5.7,34
6314,53380,7.5,19
6315,14817,5.5,135
6316,41426,5.9,19
6317,41791,6.5,31
6318,49842,7.6,24
6319,41670,5.4,26
6320,30708,5.7,39
6321,38765,6.7,58
6322,29627,6.3,14
6323,98984,4,3
6324,36372,5,19
6325,30529,5.5,12
6326,24073,5.5,18
6327,2071,6.2,40
6328,43516,7.6,22
6329,33638,6.5,35
6330,57476,3.6,5
6331,32489,7.1,28
6332,48864,6.5,13
6333,10152,3.9,270
6334,31246,2.9,24
6335,11375,5,208
6336,20694,5.6,79
6337,16311,5.8,14
6338,24985,7.4,6
6339,18300,5.6,33
6340,55735,5,5
6341,185465,5.5,2
6342,210728,0,0
6343,39088,6.2,12
6344,17813,5.1,88
6345,94996,6,1
6346,42995,6.6,32
6347,115665,6.3,4
6348,4708,7.3,35
6349,35068,6.3,17
6350,42511,6.9,24
6351,35669,5.1,34
6352,49584,6.1,5
6353,170,7.1,2267
6354,9471,5.2,1151
6355,12800,5.7,5
6356,44562,5.6,14
6357,9581,6.7,46
6358,117179,6,2
6359,15486,5,14
6360,216,7.6,96
6361,47676,4.1,9
6362,45139,8.4,11
6363,44736,6.1,17
6364,18569,5.1,8
6365,113739,1.4,9
6366,52758,7.2,35
6367,38171,6.8,40
6368,61225,5.5,52
6369,18886,5.5,33
6370,24109,6.6,15
6371,19957,6.8,22
6372,42176,5,14
6373,39231,6.1,29
6374,18722,5.9,44
6375,43039,6.6,17
6376,40634,6.2,32
6377,20645,6.8,39
6378,33454,7.2,18
6379,19753,5.6,13
6380,48451,6.8,6
6381,11482,7.7,251
6382,70912,5.8,10
6383,42492,7.2,3
6384,6949,7.3,89
6385,1927,5.3,2062
6386,10327,5.1,487
6387,14411,6.6,523
6388,296,5.9,2604
6389,302,6.4,187
6390,22,7.5,8793
6391,46993,6,16
6392,8698,5.7,1514
6393,554,6.9,26
6394,61545,0,0
6395,34840,6.2,11
6396,17920,7.1,32
6397,40947,7.3,6
6398,32235,6.6,30
6399,8961,6.3,1896
6400,17403,5.6,51
6401,9486,6,1076
6402,20439,3.8,5
6403,3472,6.8,164
6404,35265,7.1,22
6405,25921,4.9,9
6406,24259,7,2
6407,41453,7,5
6408,68927,4.9,17
6409,11894,5.5,143
6410,20726,6.1,104
6411,24558,4.9,22
6412,12649,6.9,27
6413,44916,6.3,15
6414,24356,5.4,14
6415,1996,5.6,1728
6416,4464,6.8,282
6417,12279,4.7,682
6418,9104,6.4,110
6419,33339,5.5,26
6420,47232,3.5,5
6421,71714,6.3,4
6422,54580,7.1,48
6423,4613,5.6,44
6424,12530,6.8,62
6425,45096,5,11
6426,21882,4.9,20
6427,29805,5.9,39
6428,24993,4.4,47
6429,53021,7,43
6430,430,7.6,87
6431,123833,6.4,6
6432,5185,6.9,78
6433,10553,6.4,75
6434,21512,6.1,42
6435,21449,5.7,60
6436,4984,6.3,23
6437,8273,6,1489
6438,8046,3.5,133
6439,50350,8,2
6440,287811,5,1
6441,48967,5.7,8
6442,8094,7.4,138
6443,26195,6.2,7
6444,10330,6.1,1196
6445,125952,2.5,2
6446,9257,5.8,918
6447,9499,4.9,53
6448,17180,5.9,13
6449,15292,7.2,18
6450,12491,7.8,79
6451,41660,5.4,5
6452,78041,6.3,7
6453,27814,6.8,69
6454,41206,6.7,19
6455,33954,7.1,56
6456,48364,6.7,7
6457,71010,3.5,2
6458,23395,5,7
6459,47278,4.3,3
6460,24192,7.5,73
6461,10237,6.7,28
6462,833,8.1,125
6463,26755,7.4,20
6464,42470,5.4,8
6465,3101,6.2,87
6466,6466,5.7,777
6467,20210,6.1,40
6468,2055,7,322
6469,11770,6.7,624
6470,14926,6.1,238
6471,2771,7,152
6472,1778,7,4
6473,44408,7.5,2
6474,54390,6.9,7
6475,10923,5.1,375
6476,17745,5.5,51
6477,79888,3,4
6478,114776,1,1
6479,21989,4.3,27
6480,18573,7.1,88
6481,37451,6.7,20
6482,41759,5.4,31
6483,37227,5.8,23
6484,48791,6,11
6485,80047,4.2,5
6486,41944,5.3,12
6487,8992,6.6,98
6488,35371,6.6,17
6489,19053,6.1,72
6490,11206,7.4,141
6491,49762,5.5,1
6492,30970,6.9,75
6493,13154,5.7,120
6494,18148,8.3,233
6495,54898,7.2,32
6496,636,6.4,318
6497,3055,6.5,39
6498,40920,8,2
6499,54986,6.7,15
6500,43048,6.9,17
6501,11898,7.8,143
6502,26225,5.6,17
6503,14881,6.4,96
6504,26198,5.8,72
6505,35072,5.3,5
6506,43226,6.1,8
6507,44585,4.7,17
6508,35073,6.7,48
6509,9051,5.3,80
6510,9362,6.6,1129
6511,19542,8.1,153
6512,120683,0,0
6513,936,7,305
6514,12268,6.9,146
6515,10999,6.4,903
6516,33521,6.6,63
6517,4593,7.5,174
6518,34044,7.2,13
6519,12276,7.7,60
6520,3782,8.1,263
6521,36629,5.6,18
6522,2891,7,38
6523,12722,7.4,21
6524,41806,6.7,14
6525,143795,0,0
6526,38304,7,1
6527,26246,8.4,4
6528,124839,8,1
6529,20815,5.9,41
6530,19433,6.4,23
6531,99006,7,1
6532,48464,5.8,13
6533,7504,6.7,10
6534,513,6.2,21
6535,6619,7.1,99
6536,32316,3.3,19
6537,10610,5.3,357
6538,2830,4.5,256
6539,15920,7,2
6540,21413,5.7,24
6541,38874,6,24
6542,16405,5.6,8
6543,33255,7.2,5
6544,178675,7,3
6545,99648,6.1,8
6546,11351,5.5,430
6547,333,5.5,7
6548,30246,5.3,4
6549,112961,0,0
6550,22200,5.8,16
6551,2722,6.4,28
6552,27090,7.3,32
6553,13778,5.1,79
6554,9616,4.9,104
6555,55015,6.6,14
6556,1415,6,74
6557,31094,6.1,13
6558,11547,5.5,412
6559,7270,6.9,634
6560,1428,6.2,758
6561,17906,5.8,21
6562,153,7.3,2396
6563,66111,4.8,4
6564,33320,7.9,164
6565,15136,6.4,51
6566,61054,4.4,12
6567,4703,5.8,5
6568,29507,6.8,4
6569,27590,6,53
6570,52734,4.2,3
6571,14603,5.3,68
6572,10617,7.4,119
6573,10618,7.2,69
6574,10619,6.7,60
6575,11293,7.8,194
6576,36759,4.5,20
6577,38960,6.5,3
6578,19383,6.8,49
6579,53650,5.8,9
6580,40775,5.5,4
6581,9584,6.1,95
6582,8408,6.9,349
6583,14030,6.8,75
6584,49685,5.9,9
6585,2687,5.8,160
6586,16323,7,32
6587,39859,6.6,16
6588,41846,4.8,4
6589,74585,5.8,11
6590,23325,4.9,16
6591,16790,4.4,27
6592,31579,5.4,28
6593,40353,5.4,24
6594,23033,6.8,22
6595,19064,5.3,87
6596,34564,6.2,9
6597,25241,5,39
6598,43041,5.8,11
6599,28942,6.6,169
6600,37025,6.4,11
6601,10739,6.1,182
6602,12767,4.9,150
6603,22309,5.3,49
6604,13156,7,313
6605,277,6.6,3009
6606,9707,6.7,226
6607,38244,5.5,9
6608,24488,5.6,16
6609,278813,0,0
6610,20321,5.6,18
6611,36791,6.5,17
6612,61401,8,4
6613,17614,6.6,36
6614,7288,5.9,629
6615,10159,6.3,646
6616,10934,6.4,236
6617,287816,3,1
6618,54243,4.2,3
6619,5653,6.4,112
6620,321,5.5,32
6621,20,7.3,99
6622,18113,4.8,45
6623,5168,7.3,37
6624,9662,7.3,292
6625,837,7.2,600
6626,20303,6.5,7
6627,19666,7.2,166
6628,821,7.8,209
6629,41834,7,6
6630,37672,6.6,26
6631,1358,7.6,42
6632,2200,7.4,8
6633,11475,6.8,39
6634,776,7.8,144
6635,40440,7.9,26
6636,16563,7.2,165
6637,11703,6.9,64
6638,891,7.7,523
6639,83714,5,14
6640,12531,6.8,51
6641,10881,6.7,114
6642,11832,7.2,99
6643,51300,7.3,36
6644,11806,5.5,577
6645,10438,5.1,241
6646,36349,5.8,35
6647,650,7.4,477
6648,10337,6,101
6649,8446,6.6,82
6650,42570,5.6,13
6651,9874,5.6,496
6652,11477,6.8,81
6653,37753,5.5,40
6654,29161,6.7,192
6655,21627,5.4,37
6656,9501,6.2,90
6657,49291,5.9,35
6658,4543,7.2,626
6659,11046,7.4,285
6660,11707,6.1,101
6661,7442,6.3,304
6662,14425,6,47
6663,6723,5.6,161
6664,13343,6.6,36
6665,16969,5.2,57
6666,11338,6.3,75
6667,13339,6.5,77
6668,28761,6.5,74
6669,25237,8,228
6670,41780,5.9,21
6671,9871,6.6,267
6672,33258,5.1,31
6673,71940,5.9,5
6674,26850,6.1,19
6675,70709,4,6
6676,36855,6,20
6677,20238,6.1,22
6678,33783,3.2,18
6679,163549,7.8,2
6680,47898,4.3,9
6681,19171,7.1,25
6682,48345,4.9,8
6683,11364,6.6,193
6684,38135,5.3,4
6685,55950,5.9,13
6686,39916,5.5,28
6687,31634,4,15
6688,43739,6.3,18
6689,45203,5.5,2
6690,14874,6,35
6691,32082,6.6,29
6692,25269,6,15
6693,29449,6.8,21
6694,37943,5.8,16
6695,33633,5.8,10
6696,86763,5.9,11
6697,78146,4.9,8
6698,88641,8.5,2
6699,30315,5.4,36
6700,13765,6.8,47
6701,12772,5.3,62
6702,47866,5.9,14
6703,18900,7.5,104
6704,73265,5.2,3
6705,17744,7,26
6706,62124,7.1,11
6707,3087,7.3,63
6708,14282,7.4,148
6709,11502,7.1,92
6710,29451,7.5,22
6711,21219,5.9,48
6712,116094,5.8,3
6713,2116,6.1,378
6714,1584,6.8,1955
6715,28236,8,13
6716,40945,6.5,4
6717,19555,5.3,13
6718,2056,7.4,255
6719,4997,6.2,95
6720,8439,7.8,39
6721,322,7.7,1990
6722,21765,4.6,38
6723,11059,2.8,125
6724,11775,5.8,502
6725,24,7.8,6406
6726,54973,4.5,6
6727,10930,5.9,12
6728,21059,5.5,11
6729,49475,6.5,9
6730,11329,6.9,433
6731,9373,6,850
6732,1550,6.4,79
6733,5493,6.7,49
6734,28200,5.5,47
6735,10629,6.7,76
6736,10944,4.8,114
6737,9839,6.6,141
6738,13920,6.8,187
6739,4256,5.8,1266
6740,10009,7,1802
6741,1807,7,543
6742,33343,7.3,9
6743,30141,5.6,52
6744,10536,7,239
6745,14157,4.6,9
6746,67809,7,13
6747,42044,8.4,46
6748,37922,6.4,21
6749,1376,6.6,60
6750,31397,3.2,15
6751,50374,6.7,45
6752,96171,3.8,5
6753,20312,7.2,181
6754,59809,5.1,7
6755,135890,5.7,6
6756,64945,6,11
6757,2348,4.8,9
6758,44591,5,14
6759,10389,6.4,133
6760,18979,6.3,42
6761,31206,6.4,4
6762,28658,6.4,11
6763,3117,6.3,30
6764,20684,6.5,8
6765,27450,4.5,3
6766,26643,4.1,11
6767,62327,5.3,6
6768,897,7.9,55
6769,42522,6.6,18
6770,11657,7.5,156
6771,224,6,19
6772,27117,7.1,23
6773,50553,7.1,20
6774,44383,7.3,20
6775,78331,6.8,3
6776,10922,6.1,157
6777,43708,6.6,17
6778,240177,6.5,2
6779,51707,7.4,5
6780,30349,3.9,4
6781,13537,6.7,148
6782,28446,5,4
6783,605,6.4,3752
6784,33222,7.7,17
6785,10719,6.4,1280
6786,266741,0,0
6787,23995,8,1
6788,1277,8,14
6789,1836,6.3,45
6790,292974,0,0
6791,508,7,2445
6792,197563,6.3,4
6793,11846,6.2,441
6794,50314,6.6,13
6795,10715,5.7,401
6796,8619,6.9,1023
6797,21525,8.1,29
6798,14892,6.2,24
6799,12146,6.2,199
6800,10588,4.9,473
6801,4970,5.8,805
6802,470,7.2,1154
6803,11042,6.9,99
6804,44708,7.3,23
6805,10147,6.5,854
6806,10756,5.2,618
6807,9562,5.4,392
6808,36068,6.2,12
6809,11012,6.7,104
6810,279714,5,1
6811,30068,6.7,16
6812,40913,5.5,13
6813,158413,8,2
6814,9556,6.3,384
6815,13581,7,61
6816,1702,5.8,33
6817,19184,6.5,42
6818,24203,6.8,35
6819,9065,7.3,90
6820,44479,7.7,3
6821,4823,5.5,75
6822,10168,6.3,88
6823,10234,7.2,499
6824,38939,7.1,69
6825,10952,6.3,165
6826,14022,6.4,94
6827,860,7,640
6828,41521,6.2,26
6829,48035,7.8,82
6830,5000,7.7,78
6831,22744,6.5,38
6832,17831,6.6,17
6833,780,8.2,204
6834,31510,7.5,27
6835,234,7.8,355
6836,899,6.9,49
6837,8289,6.4,78
6838,11583,6.6,92
6839,11002,6,140
6840,6472,5.9,97
6841,5143,7.6,297
6842,11384,6,132
6843,5227,3.6,74
6844,8010,4.5,259
6845,10410,6.2,102
6846,47095,6.7,20
6847,10407,5.7,133
6848,9292,5.5,332
6849,11850,7.2,286
6850,48745,6.8,15
6851,2297,6.6,41
6852,951,5.8,817
6853,10804,5.2,105
6854,5765,5.8,62
6855,9319,6.5,604
6856,1643,7.1,313
6857,2007,6.7,147
6858,10995,6.6,136
6859,8047,6.7,50
6860,2612,6.1,74
6861,3112,7.9,432
6862,10413,5.5,149
6863,2611,6.1,51
6864,1825,5.8,422
6865,10538,5.6,321
6866,11092,6.6,195
6867,18410,6.1,94
6868,14904,6.6,34
6869,19065,5.4,37
6870,3176,7.3,1219
6871,9261,6.9,57
6872,5336,6.4,413
6873,23908,6.9,39
6874,14671,6.2,77
6875,11509,7.1,183
6876,10729,6.4,91
6877,29437,6.4,115
6878,20763,6.7,64
6879,2047,5.6,59
6880,14249,6.1,107
6881,10021,6.3,184
6882,11634,7.1,156
6883,14746,6.6,126
6884,11824,5.9,354
6885,8222,7.1,90
6886,20067,6.1,18
6887,12395,6.1,85
6888,9846,6.9,160
6889,23719,5.8,70
6890,11986,7.5,101
6891,1626,7.7,132
6892,483,7,433
6893,10166,6.6,281
6894,6069,6.3,414
6895,11018,6.6,87
6896,11676,6.3,214
6897,28293,6.7,20
6898,28292,7.2,15
6899,3681,6,44
6900,43875,6.6,9
6901,31798,6.8,12
6902,43436,7.6,48
6903,20325,7.1,57
6904,17687,7.4,88
6905,19075,5.3,13
6906,41465,6.4,17
6907,17641,7.3,27
6908,12545,7.1,179
6909,27972,7,37
6910,898,7.2,92
6911,2000,7.5,273
6912,648,7.7,173
6913,618,6.3,143
6914,44162,7.5,13
6915,19120,7.2,58
6916,4024,7.5,128
6917,11316,6.9,83
6918,3089,7.3,110
6919,29845,7.8,116
6920,995,7.6,281
6921,1594,7.4,147
6922,32318,7.3,54
6923,11839,7.7,54
6924,916,7.1,330
6925,31509,6.2,28
6926,1976,7.2,47
6927,31685,7.5,40
6928,3062,6.2,43
